"cod_ibge";"ano";"nivel_escolar";"rede";"matriculas"
3504701;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";94
3504701;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3504800;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3504800;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";508
3504800;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3504909;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3504909;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";590
3504909;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3505005;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";8
3505005;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";226
3505005;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3505104;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3505104;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";441
3505104;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3505203;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3505203;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1611
3505203;2019;"Ensino Fundamental - Anos Iniciais";"Particular";395
3505302;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3505302;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1397
3505302;2019;"Ensino Fundamental - Anos Iniciais";"Particular";568
3505351;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3505351;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";417
3505351;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3505401;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3505401;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";599
3505401;2019;"Ensino Fundamental - Anos Iniciais";"Particular";8
3505500;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3505500;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";6277
3505500;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1615
3505609;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3505609;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2426
3505609;2019;"Ensino Fundamental - Anos Iniciais";"Particular";91
3505708;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3505708;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";26274
3505708;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1953
3505807;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";1073
3505807;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";251
3505807;2019;"Ensino Fundamental - Anos Iniciais";"Particular";198
3505906;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";819
3505906;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2178
3505906;2019;"Ensino Fundamental - Anos Iniciais";"Particular";877
3506003;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";9695
3506003;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";7046
3506003;2019;"Ensino Fundamental - Anos Iniciais";"Particular";6888
3506102;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506102;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3488
3506102;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1391
3506201;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506201;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";213
3506201;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3506300;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506300;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";631
3506300;2019;"Ensino Fundamental - Anos Iniciais";"Particular";59
3506359;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506359;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";4877
3506359;2019;"Ensino Fundamental - Anos Iniciais";"Particular";479
3506409;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506409;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";416
3506409;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3506508;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506508;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";6098
3506508;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1340
3506607;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";5
3506607;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1885
3506607;2019;"Ensino Fundamental - Anos Iniciais";"Particular";153
3506706;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506706;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";860
3506706;2019;"Ensino Fundamental - Anos Iniciais";"Particular";66
3506805;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506805;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";711
3506805;2019;"Ensino Fundamental - Anos Iniciais";"Particular";33
3506904;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3506904;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";748
3506904;2019;"Ensino Fundamental - Anos Iniciais";"Particular";20
3507001;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507001;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3781
3507001;2019;"Ensino Fundamental - Anos Iniciais";"Particular";803
3507100;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507100;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1610
3507100;2019;"Ensino Fundamental - Anos Iniciais";"Particular";60
3507159;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507159;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";307
3507159;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3507209;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507209;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";66
3507209;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3507308;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507308;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";352
3507308;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3507407;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";591
3507407;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";142
3507407;2019;"Ensino Fundamental - Anos Iniciais";"Particular";114
3507456;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507456;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";214
3507456;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3507506;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";1
3507506;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";6609
3507506;2019;"Ensino Fundamental - Anos Iniciais";"Particular";2735
3507605;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";2
3507605;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";8546
3507605;2019;"Ensino Fundamental - Anos Iniciais";"Particular";2908
3507704;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";12
3507704;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";341
3507704;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3507753;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507753;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";189
3507753;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3507803;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507803;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1493
3507803;2019;"Ensino Fundamental - Anos Iniciais";"Particular";176
3507902;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3507902;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1038
3507902;2019;"Ensino Fundamental - Anos Iniciais";"Particular";450
3508009;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3508009;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1674
3508009;2019;"Ensino Fundamental - Anos Iniciais";"Particular";32
3508108;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3508108;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1068
3508108;2019;"Ensino Fundamental - Anos Iniciais";"Particular";51
3508207;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3508207;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";303
3508207;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3508306;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3508306;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";282
3508306;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3508405;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3508405;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3715
3508405;2019;"Ensino Fundamental - Anos Iniciais";"Particular";186
3508504;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3508504;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";4892
3508504;2019;"Ensino Fundamental - Anos Iniciais";"Particular";2051
3508603;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3508603;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1583
3508603;2019;"Ensino Fundamental - Anos Iniciais";"Particular";786
3508702;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";83
3508702;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";870
3508702;2019;"Ensino Fundamental - Anos Iniciais";"Particular";94
3508801;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";172
3508801;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";907
3508801;2019;"Ensino Fundamental - Anos Iniciais";"Particular";106
3508900;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3508900;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";263
3508900;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3509007;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";419
3509007;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";5624
3509007;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1247
3509106;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509106;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";262
3509106;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3509205;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509205;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";5485
3509205;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1141
3509254;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509254;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2284
3509254;2019;"Ensino Fundamental - Anos Iniciais";"Particular";279
3509304;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509304;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";540
3509304;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3509403;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509403;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1551
3509403;2019;"Ensino Fundamental - Anos Iniciais";"Particular";216
3509452;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509452;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";422
3509452;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3509502;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";40509
3509502;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";11196
3509502;2019;"Ensino Fundamental - Anos Iniciais";"Particular";20750
3509601;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509601;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";5362
3509601;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1008
3509700;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509700;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3035
3509700;2019;"Ensino Fundamental - Anos Iniciais";"Particular";598
3509809;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509809;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";310
3509809;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3509908;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";28
3509908;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";922
3509908;2019;"Ensino Fundamental - Anos Iniciais";"Particular";55
3509957;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3509957;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";387
3509957;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3510005;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";609
3510005;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1160
3510005;2019;"Ensino Fundamental - Anos Iniciais";"Particular";214
3510104;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3510104;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";133
3510104;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3510153;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3510153;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";367
3510153;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3510203;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3510203;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2815
3510203;2019;"Ensino Fundamental - Anos Iniciais";"Particular";328
3510302;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3510302;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1466
3510302;2019;"Ensino Fundamental - Anos Iniciais";"Particular";63
3510401;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3510401;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3374
3510401;2019;"Ensino Fundamental - Anos Iniciais";"Particular";316
3510500;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3510500;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";8578
3510500;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1432
3510609;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";20442
3510609;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";5698
3510609;2019;"Ensino Fundamental - Anos Iniciais";"Particular";3160
3510708;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";54
3510708;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";590
3510708;2019;"Ensino Fundamental - Anos Iniciais";"Particular";60
3510807;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3510807;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1289
3510807;2019;"Ensino Fundamental - Anos Iniciais";"Particular";534
3510906;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3510906;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";180
3510906;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3511003;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3511003;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1356
3511003;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3511102;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3511102;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";4848
3511102;2019;"Ensino Fundamental - Anos Iniciais";"Particular";2510
3511201;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3511201;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";465
3511201;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3511300;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3511300;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";665
3511300;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3511409;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";3
3511409;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1316
3511409;2019;"Ensino Fundamental - Anos Iniciais";"Particular";174
3511508;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3511508;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2421
3511508;2019;"Ensino Fundamental - Anos Iniciais";"Particular";490
3511607;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3511607;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1383
3511607;2019;"Ensino Fundamental - Anos Iniciais";"Particular";89
3511706;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3511706;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";996
3511706;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3511904;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3511904;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";534
3511904;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3512001;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512001;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1120
3512001;2019;"Ensino Fundamental - Anos Iniciais";"Particular";124
3512100;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512100;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";521
3512100;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3512209;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512209;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2026
3512209;2019;"Ensino Fundamental - Anos Iniciais";"Particular";174
3512308;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512308;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";937
3512308;2019;"Ensino Fundamental - Anos Iniciais";"Particular";189
3512407;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512407;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1681
3512407;2019;"Ensino Fundamental - Anos Iniciais";"Particular";91
3512506;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512506;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";316
3512506;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3512605;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512605;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";284
3512605;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3512704;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512704;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";338
3512704;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3512803;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512803;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3901
3512803;2019;"Ensino Fundamental - Anos Iniciais";"Particular";369
3512902;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3512902;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";468
3512902;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3513009;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";201
3513009;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";17038
3513009;2019;"Ensino Fundamental - Anos Iniciais";"Particular";5743
3513108;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3513108;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2019
3513108;2019;"Ensino Fundamental - Anos Iniciais";"Particular";287
3513207;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3513207;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";585
3513207;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3513306;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";93
3513306;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";13
3513306;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3513405;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3513405;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3347
3513405;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1859
3513504;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";1153
3513504;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";6295
3513504;2019;"Ensino Fundamental - Anos Iniciais";"Particular";742
3513603;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3513603;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1096
